pincode,city,state,global_cargo_region,is_oda,deliverable,safexpress_is_oda,bluedart_region
262727,Maholi,Uttar Pradesh,,0,1,,
124142,Charkhi Dadri,Haryana,,0,1,,
431128,Parli,Maharashtra,,0,1,,
413526,Bhoom,Maharashtra,,0,1,,
306119,Khinwara,Rajasthan,,1,1,,
443406,Jalgaon Jamod,Maharashtra,,0,1,,
612805,Kumbakonam,Tamil Nadu,,1,1,0,
500084,Hyderabad,Telangana,,0,1,0,
627858,Tenkasi,Tamil Nadu,,1,1,,
828129,Dhanbad,Jharkhand,,0,1,,
518206,Betamcherla,Andhra Pradesh,,1,1,,
821312,Sasaram,Bihar,,0,1,,
607002,Pondicherry,Pondicherry,,0,1,0,
518583,Sirvella,Andhra Pradesh,,0,1,,
845501,Bettiah,Bihar,,1,1,,
516233,Badvel,Andhra Pradesh,,1,1,,
786611,Sonari,Assam,,1,1,,
506151,Ghanpur,Telangana,,1,1,,
501509,Yacharam,Telangana,,1,1,,
384275,Patan,Gujarat,,1,1,,
761144,Digapahandi,Orissa,,1,1,,
423703,Vaijapur,Maharashtra,,1,1,,
247662,Chhutmalpur,Uttar Pradesh,,1,1,,
743354,Dakshin Barasat,West Bengal,,1,1,,
534269,Palakollu,Andhra Pradesh,,0,1,,
630009,Tiruchi,Tamil Nadu,,0,1,0,
273151,Kaptanganj,Uttar Pradesh,,1,1,,
392160,Ankleshwar,Gujarat,,0,1,,
202135,Khair,Uttar Pradesh,,1,1,,
625601,Theni,Tamil Nadu,,0,1,,
134117,Chandigarh,Chandigarh,,0,1,0,
582117,Gadag,Karnataka,,0,1,,
122015,Gurgaon,Haryana,,0,1,0,
713209,Durgapur,West Bengal,,1,1,,
574198,Belthangady,Karnataka,,1,1,,
533107,Rajahmundry,Andhra Pradesh,,0,1,,
312204,Kapasan,Rajasthan,,1,1,,
494226,Kondagaon,Chhattisgarh,,0,1,,
384205,Mehsana,Gujarat,,0,1,,
413527,Latur,Maharashtra,,1,1,,
641034,Coimbatore,Tamil Nadu,,0,1,0,
591346,Gokak,Karnataka,,0,1,,
144703,Nakodar,Punjab,,0,1,0,
423102,Satana,Maharashtra,,1,1,,
403804,Goa,Goa,,0,1,,
534204,Bhimavaram,Andhra Pradesh,,0,1,,
796070,Kolasib,Mizoram,,0,1,,
327601,Banswara,Rajasthan,,0,1,,
824211,Sherghati,Bihar,,1,1,,
585316,Humnabad,Karnataka,,1,1,,
643203,Ooty,Tamil Nadu,,0,1,,
341303,Didwana,Rajasthan,,1,1,,
335511,Bhadra,Rajasthan,,0,1,,
303602,Renwal,Rajasthan,,0,1,,
403109,Goa,Goa,,0,1,,
680612,Thrissur,Kerala,,0,1,0,
621014,Thuraiyur,Tamil Nadu,,1,1,,
591143,Belgaum,Karnataka,,0,1,,
603402,Vandavasi,Tamil Nadu,,0,1,,
691540,Kollam,Kerala,,0,1,,
400106,Mumbai,Maharashtra,,0,1,0,
606710,Polur,Tamil Nadu,,1,1,,
761217,Mohana,Orissa,,0,1,,
586209,Indi,Karnataka,,0,1,,
401201,Mumbai,Maharashtra,,0,1,0,
768118,Rairakhol,Orissa,,0,1,0,
827014,Bokaro,Jharkhand,,0,1,,
600071,Chennai,Tamil Nadu,,0,1,0,
799131,Udaipur-TR,Tripura,,0,1,,
641652,Tirupur,Tamil Nadu,,0,1,0,
630709,Paramakudi,Tamil Nadu,,1,1,,
221003,Varanasi,Uttar Pradesh,,0,1,0,
388310,Anand,Gujarat,,0,1,,
562120,Magadi,Karnataka,,1,1,,
391520,Vadodara,Gujarat,,0,1,0,
385410,Palanpur,Gujarat,,0,1,,
670334,Kannur,Kerala,,1,1,,
591302,Khanapur,Karnataka,,0,1,,
604504,Arani,Tamil Nadu,,1,1,,
625526,Cumbum,Tamil Nadu,,1,1,,
487330,Narsinghpur,Madhya Pradesh,,0,1,,
388270,Lunawada,Gujarat,,1,1,,
602024,Chennai,Tamil Nadu,,0,1,0,
751012,Bhubaneshwar,Orissa,,0,1,0,
534227,Tanuku,Andhra Pradesh,,1,1,,
638110,Erode,Tamil Nadu,,0,1,0,
680325,Chalakudy,Kerala,,1,1,0,
582216,Gadag,Karnataka,,0,1,0,
623135,Perunali,Tamil Nadu,,1,1,,
414113,Pathardi,Maharashtra,,0,1,,
416806,Devgad,Maharashtra,,0,1,,
504202,Khanapur-TS,Telangana,,0,1,,
343027,Sanchore,Rajasthan,,0,1,,
414605,Newasa,Maharashtra,,1,1,,
721134,Bagnan,West Bengal,,1,1,,
534275,Narsapur,Andhra Pradesh,,1,1,,
442705,Aheri,Maharashtra,,1,1,,
632527,Cheyyar,Tamil Nadu,,1,1,0,
671544,Kasaragod,Kerala,,1,1,,
515124,Puttaparthi,Andhra Pradesh,,0,1,,
571248,Madikeri,Karnataka,,1,1,,
508221,Tungaturthi,Telangana,,0,1,,
600117,Chennai,Tamil Nadu,,0,1,0,
831007,Jamshedpur,Jharkhand,,0,1,0,
413503,Bhoom,Maharashtra,,0,1,,
229121,Lalganj,Uttar Pradesh,,1,1,,
690505,Tiruvalla,Kerala,,1,1,,
732206,Malda,West Bengal,,1,1,,
416117,Kolhapur,Maharashtra,,1,1,,
796410,Aizawl,Mizoram,,0,1,,
457227,Jaora,Madhya Pradesh,,1,1,0,
382024,Ahmedabad,Gujarat,,0,1,0,
813223,Sultanganj,Bihar,,0,1,,
523280,Ongole,Andhra Pradesh,,0,1,,
591510,Chikodi,Karnataka,,1,1,,
625122,Madurai,Tamil Nadu,,0,1,,
700079,Kolkata,West Bengal,,0,1,,
689531,Kozhenchery,Kerala,,1,1,,
676509,Malappuram,Kerala,,1,1,,
396193,Vapi,Gujarat,,0,1,0,
460665,Multai,Madhya Pradesh,,1,1,,
841214,Chhapra,Bihar,,0,1,,
670613,Kannur,Kerala,,0,1,,
401501,Palghar,Maharashtra,,0,1,0,
210507,Hamirpur-UP,Uttar Pradesh,,0,1,,
635306,Uthangarai,Tamil Nadu,,1,1,,
122203,Gurgaon,Haryana,,0,1,0,
743374,Kakdwip,West Bengal,,1,1,,
492104,Raipur,Chhattisgarh,,0,1,0,
625109,Melur,Tamil Nadu,,1,1,,
456665,Tarana,Madhya Pradesh,,1,1,,
490023,Durg,Chhattisgarh,,0,1,,
400096,Mumbai,Maharashtra,,0,1,0,
570002,Mysore,Karnataka,,0,1,0,
676104,Tirur,Kerala,,1,1,,
333029,Pilani,Rajasthan,,1,1,,
563160,Hoskote,Karnataka,,0,1,,
533430,Yerravaram,Andhra Pradesh,,0,1,,
673304,Koyilandy,Kerala,,0,1,,
522661,Narasaraopet,Andhra Pradesh,,0,1,,
391460,Anand,Gujarat,,0,1,0,
370421,Mundra,Gujarat,,1,1,,
496336,Kusmi,Chhattisgarh,,0,1,,
312618,Pratapgarh-RJ,Rajasthan,,1,1,0,
182320,Katra,Jammu & Kashmir,,1,1,,
690511,Tiruvalla,Kerala,,1,1,,
641049,Coimbatore,Tamil Nadu,,0,1,0,
600041,Chennai,Tamil Nadu,,0,1,0,
627104,Thisayanvilai,Tamil Nadu,,1,1,,
281501,Mathura,Uttar Pradesh,,0,1,,
522354,Guntur,Andhra Pradesh,,1,1,0,
678551,Palakkad,Kerala,,0,1,,
787055,Dhakuakhana,Assam,,1,1,,
303328,Phulera,Rajasthan,,1,1,,
480337,Pandhurna,Madhya Pradesh,,1,1,,
249304,Rishikesh,Uttarakhand,,0,1,,
271823,Bahraich,Uttar Pradesh,,0,1,,
492001,Raipur,Chhattisgarh,,0,1,0,
825304,hazaribagh,Jharkhand,,1,1,,
141016,Ludhiana,Punjab,,0,1,0,
577597,Hosadurga,Karnataka,,0,1,,
442704,Aheri,Maharashtra,,0,1,,
517422,Palamaner,Andhra Pradesh,,0,1,,
392163,Ankleshwar,Gujarat,,0,1,0,
585327,Humnabad,Karnataka,,0,1,,
508243,Devarakonda,Telangana,,1,1,,
535101,Garividi,Andhra Pradesh,,1,1,,
144104,Jalandhar,Punjab,,0,1,0,
471516,Lavkush Nagar,Madhya Pradesh,,1,1,,
363001,Surendranagar,Gujarat,,1,1,0,
518397,Yemmiganur,Andhra Pradesh,,0,1,,
690520,Kollam,Kerala,,0,1,,
505212,Manthani,Telangana,,1,1,,
600029,Chennai,Tamil Nadu,,0,1,0,
722150,Khatra,West Bengal,,1,1,,
781347,Nalbari,Assam,,1,1,,
516310,Cuddapah,Andhra Pradesh,,1,1,,
324008,Kota,Rajasthan,,0,1,0,
691525,Adoor,Kerala,,0,1,,
822118,Bisrampur,Jharkhand,,0,1,,
841211,Chhapra,Bihar,,0,1,,
786189,Chabua,Assam,,0,1,,
145027,Dinanagar,Punjab,,0,1,,
182104,Udhampur,Jammu & Kashmir,,1,1,,
604101,Tindivanam,Tamil Nadu,,0,1,,
758084,Pallahara,Orissa,,0,1,,
587119,Jamkhandi,Karnataka,,0,1,,
636142,Mettala,Tamil Nadu,,0,1,0,
431112,Sillod,Maharashtra,,1,1,,
173230,Solan,Himachal Pradesh,,1,1,,
380063,Ahmedabad,Gujarat,,0,1,0,
444911,Amravati,Maharashtra,,0,1,0,
143531,Dinanagar,Punjab,,0,1,,
521122,Avanigadda,Andhra Pradesh,,1,1,0,
769016,Rourkela,Orissa,,0,1,,
124411,Rohtak,Haryana,,0,1,,
454350,Dhar,Madhya Pradesh,,0,1,0,
314011,Dungarpur,Rajasthan,,0,1,,
473111,Guna,Madhya Pradesh,,1,1,,
505468,Huzurabad,Telangana,,1,1,,
825302,hazaribagh,Jharkhand,,0,1,,
204104,Hathras,Uttar Pradesh,,1,1,,
711314,Bagnan,West Bengal,,1,1,,
246722,Dhampur,Uttar Pradesh,,1,1,,
626144,Sivakasi,Tamil Nadu,,0,1,,
132105,Panipat,Haryana,,1,1,,
574327,Sullia,Karnataka,,1,1,,
518308,Adoni,Andhra Pradesh,,0,1,,
441901,Sadak Arjuni,Maharashtra,,0,1,,
231303,Mirzapur,Uttar Pradesh,,0,1,,
673527,Perambra,Kerala,,1,1,,
495551,Bilaspur,Chhattisgarh,,0,1,,
583133,Mudhol,Karnataka,,,0,0,
313328,Fatehnagar,Rajasthan,,0,1,,
132036,Karnal,Haryana,,0,1,0,
560049,Hoskote,Karnataka,,0,1,0,
612106,Mayiladuthurai,Tamil Nadu,,1,1,,
383340,Bayad,Gujarat,,0,1,,
413004,Solapur,Maharashtra,,1,1,0,
623402,Thiruvadanai,Tamil Nadu,,1,1,,
493551,Pithora,Chhattisgarh,,0,1,,
741103,Krishnanagar,West Bengal,,1,1,,
600095,Chennai,Tamil Nadu,,0,1,0,
763003,Semiliguda,Orissa,,1,1,,
586108,Bijapur,Karnataka,,1,1,,
177007,Sujanpur,Himachal Pradesh,,1,1,,
177219,Amb,Himachal Pradesh,,0,1,,
828110,Dhanbad,Jharkhand,,0,1,,
394620,Bardoli,Gujarat,,1,1,0,
591310,Mahalingpur,Karnataka,,1,1,,
680010,Thrissur,Kerala,,0,1,0,
394445,Dediapada,Gujarat,,1,1,,
743711,Kolkata,West Bengal,,1,1,,
560078,Bangalore,Karnataka,,0,1,0,
416207,Kolhapur,Maharashtra,,0,1,,
577547,Kadur,Karnataka,,0,1,,
828404,Bokaro,Jharkhand,,0,1,,
332721,Khandela,Rajasthan,,0,1,,
124507,Delhi,Delhi,,0,1,0,
757003,Betnoti,Orissa,,0,1,,
122101,Gurgaon,Haryana,,0,1,0,
477117,Gwalior,Madhya Pradesh,,0,1,,
271604,Balrampur,Uttar Pradesh,,1,1,,
276136,Jiyanpur,Uttar Pradesh,,0,1,,
415718,Chiplun,Maharashtra,,1,1,,
637504,Salem,Tamil Nadu,,0,1,0,
530052,Bheemunipatnam,Andhra Pradesh,,1,1,,
629808,Nagercoil,Tamil Nadu,,0,1,,
501142,Tandur-TL,Telangana,,1,1,,
535463,Parvathipuram,Andhra Pradesh,,1,1,,
690534,Tiruvalla,Kerala,,1,1,,
384470,Vijapur,Gujarat,,0,1,0,
363040,Surendranagar,Gujarat,,0,1,,
144419,Phillaur,Punjab,,0,1,0,
741313,Krishnanagar,West Bengal,,1,1,,
400167,Mumbai,Maharashtra,,0,1,,
383317,Modasa,Gujarat,,1,1,,
577535,Molakalmuru,Karnataka,,0,1,,
824207,Tekari,Bihar,,1,1,,
522411,Piduguralla,Andhra Pradesh,,0,1,0,
680541,Thrissur,Kerala,,0,1,,
141113,Ludhiana,Punjab,,1,1,,
743125,Naihati,West Bengal,,1,1,,
530016,Visakhapatnam,Andhra Pradesh,,0,1,0,
400027,Mumbai,Maharashtra,,0,1,0,
623403,Thiruvadanai,Tamil Nadu,,1,1,,
226018,Lucknow,Uttar Pradesh,,0,1,0,
142048,Moga,Punjab,,0,1,,
504293,Asifabad,Telangana,,1,1,,
670564,Kannur,Kerala,,0,1,,
756053,Soro,Orissa,,0,1,0,
788012,Silchar,Assam,,0,1,,
783126,Goalpara,Assam,,1,1,,
401016,Mumbai,Maharashtra,,0,1,,
224146,Akbarpur,Uttar Pradesh,,1,1,,
403406,Goa,Goa,,0,1,,
403602,Goa,Goa,,0,1,0,
272175,Gorakhpur,Uttar Pradesh,,0,1,,
160068,Mohali,Punjab,,0,1,0,
502296,Hyderabad,Telangana,,1,1,,
682001,Aluva,Kerala,,0,1,0,
517645,Srikalahasti,Andhra Pradesh,,1,1,,
575013,Mangalore,Karnataka,,0,1,0,
835303,Ranchi,Jharkhand,,0,1,,
695023,Thiruvananthapuram,Kerala,,0,1,0,
824118,Tekari,Bihar,,0,1,,
623312,Ramanathapuram,Tamil Nadu,,1,1,0,
854304,Purnia,Bihar,,0,1,,
577596,Hiriyur,Karnataka,,0,1,,
688556,Alappuzha,Kerala,,1,1,,
442503,Wani,Maharashtra,,1,1,,
686029,Kottayam,Kerala,,1,1,0,
786110,Silapathar,Assam,,0,1,,
695015,Thiruvananthapuram,Kerala,,0,1,0,
788725,Patharkandi,Assam,,1,1,,
609302,Mayiladuthurai,Tamil Nadu,,1,1,,
711403,Howrah,West Bengal,,0,1,,
621212,Perambalur,Tamil Nadu,,1,1,,
608703,Lalpet,Tamil Nadu,,1,1,,
507136,Tadvai,Telangana,,0,1,,
144802,Jalandhar,Punjab,,1,1,,
624709,Dindigul,Tamil Nadu,,0,1,,
785630,Jorhat,Assam,,0,1,,
515571,Kadiri,Andhra Pradesh,,1,1,,
723212,Jhalda,West Bengal,,1,1,,
754134,Kendrapara,Orissa,,0,1,,
424208,Jamner,Maharashtra,,0,1,,
600005,Chennai,Tamil Nadu,,0,1,0,
626159,Aruppukkottai,Tamil Nadu,,0,1,,
503202,Bodhan,Telangana,,0,1,,
303101,Jaipur,Rajasthan,,0,1,,
671348,Manjeshwar,Kerala,,1,1,,
686141,Kottayam,Kerala,,1,1,,
590014,Belgaum,Karnataka,,0,1,,
626571,Theni,Tamil Nadu,,1,1,,
610202,Thiruthuraipoondi,Tamil Nadu,,1,1,,
845433,Raxaul,Bihar,,1,1,,
521207,Nuzvid,Andhra Pradesh,,1,1,,
573202,Hassan,Karnataka,,0,1,,
281504,Chhata,Uttar Pradesh,,0,1,,
741154,Nakashipara,West Bengal,,1,1,,
621206,Thuraiyur,Tamil Nadu,,1,1,,
413317,Pandharpur,Maharashtra,,1,1,,
391535,Vadodara,Gujarat,,0,1,0,
450116,Harda,Madhya Pradesh,,0,1,,
321204,Kaman,Rajasthan,,0,1,,
851115,Begusarai,Bihar,,1,1,,
230131,Pratapgarh,Uttar Pradesh,,1,1,,
460002,Betul,Madhya Pradesh,,1,1,,
680722,Aluva,Kerala,,1,1,,
585211,Chittapur,Karnataka,,0,1,,
394633,Songadh,Gujarat,,1,1,0,
577552,Davangere,Karnataka,,0,1,,
854344,Forbesganj,Bihar,,1,1,,
607209,Viluppuram,Tamil Nadu,,0,1,,
803215,Bakhtiarpur,Bihar,,0,1,,
783394,Bongaigaon,Assam,,0,1,,
141010,Ludhiana,Punjab,,0,1,0,
683101,Aluva,Kerala,,0,1,0,
473440,Mungaoli,Madhya Pradesh,,1,1,,
307515,Bhinmal,Rajasthan,,0,1,,
470119,Rahatgarh,Madhya Pradesh,,0,1,,
226012,Lucknow,Uttar Pradesh,,0,1,0,
641012,Coimbatore,Tamil Nadu,,0,1,0,
679106,Pazhayannur,Kerala,,1,1,,
471408,Chhatarpur,Madhya Pradesh,,1,1,,
522010,Guntur,Andhra Pradesh,,0,1,0,
148047,Sangrur,Punjab,,1,1,,
474042,Gwalior,Madhya Pradesh,,1,1,,
741165,Nazirpur,West Bengal,,1,1,,
244901,Rampur,Uttar Pradesh,,1,1,0,
110019,Delhi,Delhi,,0,1,0,
825312,Bagodar,Jharkhand,,1,1,,
141108,Raikot,Punjab,,1,1,,
636116,Chinnasalem,Tamil Nadu,,1,1,,
416421,Sangli,Maharashtra,,0,1,,
133004,Rajpura,Punjab,,0,1,0,
691503,Kollam,Kerala,,0,1,,
733128,Itahar,West Bengal,,1,1,,
721162,Haldia,West Bengal,,,0,0,
680322,Thrissur,Kerala,,0,1,0,
642052,Pollachi,Tamil Nadu,,1,1,,
560004,Bangalore,Karnataka,,0,1,0,
587115,Muddebihal,Karnataka,,0,1,,
271835,Bhinga,Uttar Pradesh,,1,1,,
325220,Kawai,Rajasthan,,0,1,,
311802,Bhilwara,Rajasthan,,0,1,,
606207,Sankarapuram,Tamil Nadu,,0,1,,
571235,Shanivarasanthe,Karnataka,,0,1,,
400009,Mumbai,Maharashtra,,0,1,0,
341316,Sujangarh,Rajasthan,,0,1,,
636114,Attur,Tamil Nadu,,1,1,,
721140,Lutunia,West Bengal,,1,1,0,
230143,Kunda,Uttar Pradesh,,1,1,,
755032,Chandikhol,Orissa,,0,1,0,
143504,Amritsar,Punjab,,0,1,,
736145,Sitai,West Bengal,,1,1,,
691302,Kollam,Kerala,,0,1,,
683583,Muvattupuzha,Kerala,,1,1,0,
361142,Jamnagar,Gujarat,,0,1,,
680514,Guruvayoor,Kerala,,0,1,,
335037,Ganga Nagar,Rajasthan,,0,1,,
360380,Jetpur,Gujarat,,1,1,,
799261,Dharmanagar,Tripura,,0,1,,
635803,Gudiyattam,Tamil Nadu,,1,1,,
518217,Kurnool,Andhra Pradesh,,1,1,,
607108,Neyveli,Tamil Nadu,,0,1,,
814112,Deoghar,Jharkhand,,0,1,,
605001,Pondicherry,Pondicherry,,0,1,0,
394515,Surat,Gujarat,,0,1,,
627702,Tirunelveli,Tamil Nadu,,0,1,0,
175128,Patlikuhal,Himachal Pradesh,,1,1,,
515003,Anantapur,Andhra Pradesh,,0,1,,
306901,Sumerpur,Rajasthan,,0,1,,
412216,Pune,Maharashtra,,0,1,0,
303324,Bandikui,Rajasthan,,,0,,
311302,Asind,Rajasthan,,0,1,,
206127,Bakewar,Uttar Pradesh,,1,1,,
209865,Unnao,Uttar Pradesh,,1,1,,
700004,Kolkata,West Bengal,,0,1,0,
761114,Asika,Orissa,,1,1,,
364540,Amreli,Gujarat,,1,1,0,
122011,Gurgaon,Haryana,,0,1,0,
133007,Rajpura,Punjab,,0,1,0,
680009,Thrissur,Kerala,,0,1,0,
182148,Ramban,Jammu & Kashmir,,0,1,,
603310,Melmaruvathur,Tamil Nadu,,1,1,,
508258,Devarakonda,Telangana,,0,1,,
572160,Tumkur,Karnataka,,,0,0,
600106,Chennai,Tamil Nadu,,0,1,0,
133006,Rajpura,Punjab,,0,1,0,
250621,Baraut,Uttar Pradesh,,1,1,,
360480,Jamjodhpur,Gujarat,,1,1,,
144301,Jalandhar,Punjab,,0,1,0,
743252,Joypul,West Bengal,,1,1,,
637301,Sankari,Tamil Nadu,,0,1,,
444110,Murtizapur,Maharashtra,,0,1,,
248011,Dehradun,Uttarakhand,,0,1,0,
311001,Bhilwara,Rajasthan,,0,1,0,
686505,Kottayam,Kerala,,0,1,,
441404,Nagpur,Maharashtra,,0,1,,
695614,Pangodu,Kerala,,1,1,,
803120,Chandi,Bihar,,1,1,,
135002,Yamuna Nagar,Haryana,,0,1,,
174405,Bhota,Himachal Pradesh,,0,1,,
431801,Bhokar,Maharashtra,,1,1,,
523302,Martur,Andhra Pradesh,,0,1,,
244105,Moradabad,Uttar Pradesh,,1,1,0,
311602,Mandalgarh,Rajasthan,,1,1,,
413403,Barshi,Maharashtra,,1,1,,
225201,Ramnagar-UP,Uttar Pradesh,,1,1,,
396469,Bilimora,Gujarat,,1,1,,
695017,Thiruvananthapuram,Kerala,,0,1,0,
700126,Kolkata,West Bengal,,0,1,,
733213,Islampure,West Bengal,,0,1,,
828401,Gomoh,Jharkhand,,1,1,,
322215,Nadoti,Rajasthan,,0,1,,
221115,Aunrihar,Uttar Pradesh,,1,1,,
209312,Pukhrayan,Uttar Pradesh,,1,1,,
680682,Aluva,Kerala,,0,1,,
591103,Belgaum,Karnataka,,0,1,,
614620,Manamelkudi,Tamil Nadu,,1,1,,
742181,Morgram,West Bengal,,0,1,,
602103,Sriperumbudur,Tamil Nadu,,0,1,0,
783132,Lakhipur,Assam,,1,1,,
581351,Kumta,Karnataka,,0,1,,
221506,Allahabad,Uttar Pradesh,,0,1,0,
177022,Hamirpur,Himachal Pradesh,,0,1,,
456003,Ujjain,Madhya Pradesh,,0,1,,
273409,Sikriganj,Uttar Pradesh,,0,1,,
152020,Fazilka,Punjab,,1,1,0,
695021,Thiruvananthapuram,Kerala,,0,1,0,
623804,Rameswaram,Tamil Nadu,,1,1,0,
743425,Taki,West Bengal,,1,1,,
325009,Itawa,Rajasthan,,0,1,,
327002,Banswara,Rajasthan,,1,1,,
201309,Noida,Uttar Pradesh,,0,1,0,
534196,Tadepalligudem,Andhra Pradesh,,1,1,,
627425,Ambasamudram,Tamil Nadu,,0,1,,
388610,Anand,Gujarat,,0,1,,
831011,Jamshedpur,Jharkhand,,0,1,0,
162630,Moga,Punjab,,0,1,,
244716,Kashipur,Uttarakhand,,1,1,,
621806,Jayankondam,Tamil Nadu,,1,1,,
609308,Karaikal,Pondicherry,,1,1,,
416011,Kolhapur,Maharashtra,,0,1,0,
581423,Honnavar,Karnataka,,0,1,,
758080,Ghatgaon,Orissa,,0,1,,
679122,Shoranur,Kerala,,1,1,,
531025,Chodavaram,Andhra Pradesh,,0,1,,
144422,Nawanshahr,Punjab,,0,1,,
322219,Nadoti,Rajasthan,,0,1,,
560017,Bangalore,Karnataka,,0,1,0,
623314,Ramanathapuram,Tamil Nadu,,1,1,0,
522237,Tadikonda,Andhra Pradesh,,1,1,0,
477227,Bhind,Madhya Pradesh,,0,1,,
813107,Banka,Bihar,,1,1,,
322701,Sawai Madhopur,Rajasthan,,1,1,,
274403,Kushinagar,Uttar Pradesh,,0,1,,
144508,Nawanshahr,Punjab,,0,1,,
581187,Mallapur,Karnataka,,0,1,,
766110,M Rampur,Orissa,,0,1,,
636601,Salem,Tamil Nadu,,1,1,,
208021,Kanpur,Uttar Pradesh,,0,1,0,
679513,Thachanattukara,Kerala,,0,1,,
383307,Bayad,Gujarat,,0,1,,
422203,Nashik,Maharashtra,,0,1,,
673519,Kozhikode,Kerala,,0,1,,
274303,Padrauna,Uttar Pradesh,,1,1,,
110097,Delhi,Delhi,,0,1,0,
413229,Jamkhed,Maharashtra,,0,1,,
695542,Thiruvananthapuram,Kerala,,1,1,,
500253,Hyderabad,Telangana,,0,1,0,
462025,Bhopal,Madhya Pradesh,,1,1,0,
843031,Muzaffarpur,Bihar,,1,1,0,
501503,Shankarpalle,Telangana,,0,1,,
686039,Kottayam,Kerala,,1,1,,
203207,Noida,Uttar Pradesh,,0,1,0,
670671,Thalassery,Kerala,,0,1,,
415307,Vita,Maharashtra,,0,1,,
847407,Jhanjharpur,Bihar,,1,1,,
272301,Tanda,Uttar Pradesh,,1,1,,
629302,Nagercoil,Tamil Nadu,,0,1,,
508238,Kodad,Telangana,,1,1,,
332705,Neem ka Thana,Rajasthan,,0,1,,
752080,Nayagarh,Orissa,,1,1,,
221305,Varanasi,Uttar Pradesh,,1,1,,
586207,Indi,Karnataka,,0,1,,
802214,Bikramganj,Bihar,,0,1,,
332305,Jhunjhunu,Rajasthan,,0,1,,
678014,Palakkad,Kerala,,0,1,,
470675,Damoh,Madhya Pradesh,,1,1,,
204105,Hathras,Uttar Pradesh,,1,1,0,
676507,Malappuram,Kerala,,1,1,,
480555,Junnardeo,Madhya Pradesh,,0,1,,
577540,Molakalmuru,Karnataka,,0,1,,
262542,Pithoragarh,Uttarakhand,,0,1,,
743222,Kolkata,West Bengal,,0,1,,
394180,Kadodara,Gujarat,,0,1,,
571121,Hunsur,Karnataka,,0,1,,
518134,Betamcherla,Andhra Pradesh,,1,1,,
636407,Salem,Tamil Nadu,,0,1,0,
828132,Dhanbad,Jharkhand,,0,1,,
670109,Kannur,Kerala,,0,1,0,
360575,Porbandar,Gujarat,,1,1,,
422606,Sinnar,Maharashtra,,1,1,,
587111,Bagalkot,Karnataka,,1,1,,
124201,Jhajjar,Haryana,,1,1,0,
313004,Udaipur,Rajasthan,,0,1,0,
742109,Nowda,West Bengal,,0,1,,
756019,Balasore,Orissa,,0,1,,
621221,Tiruchi,Tamil Nadu,,0,1,0,
562111,Bangalore,Karnataka,,1,1,0,
691510,Kollam,Kerala,,0,1,,
600088,Chennai,Tamil Nadu,,0,1,0,
342304,Jodhpur,Rajasthan,,0,1,0,
400069,Mumbai,Maharashtra,,0,1,0,
743298,Helencha,West Bengal,,0,1,0,
272195,Domariyaganj,Uttar Pradesh,,0,1,,
614016,Thiruvarur,Tamil Nadu,,1,1,,
587301,Jamkhandi,Karnataka,,0,1,,
125201,Odhan,Haryana,,1,1,,
577004,Davangere,Karnataka,,0,1,0,
627417,Ambasamudram,Tamil Nadu,,1,1,,
125001,Hisar,Haryana,,1,1,0,
737101,Gangtok,Sikkim,,0,1,0,
722101,Bankura,West Bengal,,1,1,,
623534,Rameswaram,Tamil Nadu,,0,1,,
504207,Luxettipet,Telangana,,0,1,,
700102,Kolkata,West Bengal,,0,1,0,
767061,Loisingha,Orissa,,0,1,,
761209,Chikiti,Orissa,,0,1,,
301424,Bhiwadi,Rajasthan,,1,1,0,
580003,Hubli,Karnataka,,0,1,,
585301,Afzalpur,Karnataka,,0,1,,
743446,Hingalganj,West Bengal,,0,1,,
344021,Siwana,Rajasthan,,0,1,,
847412,Jhanjharpur,Bihar,,1,1,,
695018,Thiruvananthapuram,Kerala,,0,1,0,
370475,Mandvi,Gujarat,,0,1,,
364260,Sihor,Gujarat,,1,1,,
742178,Murshidabad,West Bengal,,0,1,,
508105,Alair,Telangana,,0,1,,
416404,Jath,Maharashtra,,1,1,,
171223,Rohru,Himachal Pradesh,,0,1,0,
643201,Kotagiri,Tamil Nadu,,1,1,,
734422,Siliguri,West Bengal,,0,1,,
455112,Dewas,Madhya Pradesh,,1,1,0,
848127,Samastipur,Bihar,,1,1,,
700131,Kolkata,West Bengal,,0,1,,
123505,Bilaspur-HR,Haryana,,0,1,0,
388630,Khambhat,Gujarat,,0,1,,
623309,Thiruvadanai,Tamil Nadu,,0,1,0,
620004,Tiruchi,Tamil Nadu,,0,1,0,
177030,Hamirpur,Himachal Pradesh,,0,1,,
508355,Miryalaguda,Telangana,,1,1,,
606752,Tiruvannamalai,Tamil Nadu,,0,1,,
686541,Karukachal,Kerala,,1,1,,
226401,Lucknow,Uttar Pradesh,,0,1,,
622302,Peravurani,Tamil Nadu,,1,1,,
484330,Anuppur,Madhya Pradesh,,1,1,,
827004,Bokaro,Jharkhand,,0,1,,
722142,Barjora,West Bengal,,1,1,,
670592,Kannur,Kerala,,0,1,,
590002,Belgaum,Karnataka,,0,1,0,
635119,Hosur,Tamil Nadu,,1,1,0,
506349,Narsampet,Telangana,,1,1,,
273310,Bhathat,Uttar Pradesh,,1,1,,
342802,Jodhpur,Rajasthan,,0,1,0,
245301,Pilkhuwa,Uttar Pradesh,,0,1,0,
